content,qtd_friends,qtd_reviews,qtd_photos,rating,user_has_photo,fake_review
É  o que faltava em Curitiba. Quando cheguei do Rio de Janeiro  sentia falta dos  frutos do mar. Estou felicíssima com ele pq além das porções  e acompanhamentos  generosos o preço dele vale a pena. O preço não é  alto e vc sai satisfeito de lá. Parabéns a quem teve a idéia.,4,1,0,5,True,True
"Excelente comida, excelente atendimento. Preço honesto.",0,1,0,5,False,True
Lugar  agradável  e aconchegante  comida num preço  razoável no custo benefício. Levei .unha noiva em seu aniversário  lá e a experiência foi muito boa,1,5,0,5,True,True
"O lugar é uma casa antiga que já possui muitos anos. O atendimento é muito bom e a casa oferece diversos tipos de petisco. Recentemente fui em um Sábado no local comer a feijoada deles porém perguntei se tinha a opção sem ter joelho, perna, rabo ... O garçom disse que existia. Ao chegar o prato dentro da feijoada havia pedaços da parte do porco que eu não comia e ao questionar eles falaram que a cozinheira tentou tirar alguns pedaços mas que não seria possível tirar tudo. Acharia muito melhor se eles falassem que somente tinha a opção da feijoada com tudo, assim pediria outro prato e sairia de lá satisfeito.",62,4,0,3,True,True
"Lugar muito aconchegante,limpo e organizado, comida maravilhosa!!!
Bom atendimento ao cliente!!!!",0,1,1,5,False,True
Não deixe de provar o queijo nozinho e o pão de bolinho! Ambiente gostoso pra família e amigos.,0,1,0,5,True,True
"pessimo atendimento e pouca variedade e qualidade mediana das pizzas, fui duas vezes uma quando estava cheio e achei que fosse por estar com um grande numero de pessoas a serem atendidas mas tambem fui quando estava tranquilo e a pessima qualidade manteve-se.",1,1,0,1,True,True
"A melhor de todas as pizzarias !!! pizzas lindas , massa fininha , cheirosas e muuuuito saborosas , sem falar na variedade , nem deu pra provar tudo , tem pizzas salgadas e doces  e muitas massas  !!!
o lugar é otimo , facil de achar e preço justo !!!
Super recomendo .",0,1,0,5,False,True
"Adoramos, estivemos  lá neste fim de semana.Maravilhosa !!! Ambiente , musica,
Garçons sem falar nas pizzas deliciosas !!!!",0,1,0,5,False,True
"Recomendo para uma noite de confraternização ou jantar romântico, ambiente muito tranquilo e agradável!
Cardápio bem variado e atendimento simpático.",79,9,25,5,True,True
"Esse é um lugar que particularmente eu gosto muito! O Babilônia Cabral é um restaurante All in one. Não digo que é ótimo em tudo, acho q isso seria muito difícil mesmo. Mas é bom em todos os pratos. Recomendo para casais, famílias e sozinho.",55,27,81,5,True,True
Frequento o Spaghetto há mais de 10 anos e o restaurante continua muito aconchegante. Os pratos são deliciosos e bem servidos. Vale a longa espera em horários de casa cheia.,3,10,1,5,True,True
"Kandoo sempre nos surpreendendo! 
Almoço fantástico,a variedade de sushis é incrível. Os pratos quentes com muito sabor. As conservas excelentes. Os pratos muito bem apresentados e caprichados,e tem até sushi de pinhão !",16,1,4,5,True,True
"Me surpreendeu com o rodízio, conheci o restaurante pelo Facebook e fiquei receoso em ir, mas tudo foi ótimo, dl atendimento aos pratos.",9,12,2,5,True,True
"Esse é daqueles restaurantes que você não somente se alimenta bem, mas também proporciona uma experiência gastronômica com pratos sofisticados. Eles também tem uma surpresa muito legal para aniversariantes =)",3,11,1,5,True,True
Muito bom o Kandoo é indiscutivelmente o melhor restaurante de Curitiba para apreciar um bom Sushi.,0,1,0,5,False,True
"Conheci o Kandoo através de uma amiga, fomos no rodízio q é magnifico! Uma variedade tremenda de pratos especiais que são de criação própria. O sushi especial do cheff com certeza merece um destaque, uma mistura de sabor doce e picante que encanta qualquer um.",0,1,0,5,False,True
"Simplesmente fantástico, estar entre os 100 melhores do Brasil faz jus ao Kandoo, decoração aconchegante , atendimento de primeira e comida deliciosa, sabor sem igual. Para quem não conhece vale a pena conhecer e se deliciar nos deliciosos sushis e sashimis, para quem como eu que o conheço é impossível ir somente 1x por semana, bato ponto no Kandoo.",4,1,0,5,True,True
"Fui experimentar no dia dos namorados e foi uma surpresa realmente agradável. Não peguei fila por chegar meio cedo, o atendimento estava ótimo, super rápido e atencioso. A comida realmente saborosa. Confesso que mais pro meio da noite começou a lotar e o atendimento deu uma caída, com demoras e esquecimento de pratos, mas nada de absurdo, apenas por conta do movimento mesmo. Está entre os meus preferidos de comida japonesa, eu recomendo.",49,40,86,5,True,True
"Ótimo restaurante para um almoço durante a semana. Buffet por kg aonde tem muitas opções de frios e quentes e sempre saborosos. Dica: nas terças feiras não estacione o carro na rua do restaurante, pois é dia de feira livre e você pode acabar sendo multado hehe.",1,4,4,5,True,True
Um dos melhores sushibars de Curitiba. Atendimento e comidas excelentes.,32,1,0,5,True,True
"Excelente para quem quer desfrutar dos prazeres da culinária japonesa. Ambiente acolhedor, ótimo atendimento e o melhor sushi da cidade. Comida preparada artisticamente pelo chefe Wladimir com ingredientes de primeira. Super recomendado.",0,2,0,5,False,True
"Minha primeira experiência com comida tailandesa foi fora do Brasil, então resolvi experimentar essa culinária no Thai, restaurante incrível, fiel a culinária tailandesa, ótimo atendimento, recomendo!",0,11,0,5,True,True
"Ambiente bonito e agradável. 
Garçons atenciosos.
A comida deixa um pouco a desejar pelo quanto que cobram.
A salada de batata com maionese era em forma de purê de batata; galeto assado, nem pensar: só frito, de coxa de asa e de pedaços de peito; massa ao pesto, não fazem.
Se pretende imitar cozinha italiana, decepcionou muito.",6,3,18,2,True,True
"Excelente restaurante, além do cardápio tradicional tem o melhor gnocchi de batata salsa, é sensacional.",2,2,1,5,True,True
"Outro restaurante que já não existe mais...
Tá fechado. Mas uma dica furada do app. Vocês não se atualizam? Deveria verificar isso, a meu ver
Um grave erro.",0,3,0,1,True,True
"Apaixonada por esse lugar e vou sempre que posso! Ambiente decorado com muito bom gosto, garçons simpáticos e que entendem do produto que servem, ainda não consegui achar um prato lá que eu não tenha gostado, louca pelo steak tartare! Lugar maravilhoso!",11,7,0,5,True,True
"Não faz muito tempo que o Restaurante Bobardí foi inaugurado, mas já é referência em Curitiba e tenho que concordar. 

O atendimento é excelente. Acho que nunca fui tão bem atendida. Desde o valet, hostess e garçons. 

A carta de bebidas é extensa e atende a todos os gostos: vinhos, espumantes, cervejas artesanais e drinks assinados. 

Pedi de entrada a burrata empanada e frita, servida com salada de rúcula, cebola roxa, tomate e azeitonas que é maravilhosa! 

Como prato principal fui de risoto de queijo brie com vagens francesas. Estava muito bom, mas o prato era gigante e deixei mais que a metade! :( 

E para finalizar pedi o bolo de chocolate, que no cardápio diz servir duas pessoas, mas serve umas quatro pessoas tranquilamente!

O ambiente é muito bacana! A decoração tem uma pegada meio industrial e achei muito legal a jabuticabeira que tem no meio do restaurante.

O preço não é tão amigo, mas considerando o tamanho dos pratos, ambiente e atendimento super vale a pena!

Ah, e o mais legal! O restaurante conta com uma loja onde é possível adquirir livros sobre culinária, utensílios, temperos e bebidas.  

#eat #drink #shop",80,55,494,5,True,True
"Beirute com maionese frango na chapa, parecia um hamburguer.  Não gostei",0,1,0,1,False,True
"Atendimento demorado, comida cara.",0,2,0,2,False,True
"Adooooooooooooro! As esfihas são simplesmente maravilhosas, tabule e kibe cru então... nem se fala! Agora tem dança do ventre e as moças são lindas e super simpáticas, minhas filhas adoram vê-las dançando. 
Impossível ir lá e não ficar querendo voltar novamente.
Ambiente super agradável, familiar, atendimento ótimo e preço compatível com a qualidade ou seja, muito justo pra quem tem bom gosto.",10,41,20,5,True,True
"Quem conhece nunca mais quer outra esfiha . São deliciosas e do tamanho de um prato,  muito bem recheadas, a kafta sem igual,  tabule e kibe cru perfeitos.  Preço dentro do esperado !",6,10,2,5,True,True
"Ambiente agradável, ótimo atendimento, cardápio com muitas opções, preço justo. As esfihas são as mais pedidas, com uma variedade de sabores, particularmente adoro a de calabresa com cebola, carne com mussarela e de palmito. O tamanho das esfihas são grandes, normalmente mulheres comem duas e estão satisfeitas. As porções de kibe cru e kafta são uma delícia também. Ótimo local para trazer família e amigos, os pratos são rapidamente preparados. O fato de abrir aos domingos também é muito importante.",95,24,23,5,True,True
"Já fui algumas vezes e gosto muito, os sabores são bem diversificados e tem pra todos os gosto, e o ambiente é bem legal.",1,3,4,5,False,True
"O Green Dog foge do cachorro quente convencional, possui sabores diferentes e sofisticados. Comi o ""Nhatacas de Juca"", que vem com castanha de caju, gorgonzola e catupiry. Gostei muito! Principalmente do queijo gorgonzola, que era de qualidade e veio bastante.
O restaurante agrada também os vegetarianos. =)",48,2,11,4,True,True
O cachorro quente vegetariano é muito gostoso!! O que me faz sempre querer comer mais de um rss. O atendimento tb conta...Equipe mto atenciosa!,0,1,0,5,True,True
"Sabores super especiais, sou cliente de carterinha. Os nomes são dos sabores ao contrário, adoro o troqua josquei (quatro queijos), o tomate cosse (tomate seco) e nhatacas de caju (castanha de caju). Além desses tem o especial do mês com preço mais alto, mas que vale a pena, meu preferido consta no cardápio do mês de agosto, onde o pão fica envolto por uma camada de parmesão derretido na chapa.",4,7,9,5,True,True
"Só não leva 5 estrelas porque o atendimento é demorado. Mas o ambiente, os salgados, tortas são deliciosos. Ah, e o café gelado é perfeito.",18,2,1,4,True,True
"Comida árabe deliciosa atrás da Praça Tiradentes.
O lugar é despretensioso e se você passar rápido acha que é somente um armazém. O atendimento é um pouco lento.
Mas o sabor da comida compensa tudo isso, sfihas deliciosas, hommus e baba ganush sensacionais! E eles têm varias coisas pra levar pra casa. 
Muito bom!!!",29,21,0,4,True,True
"Quando tenho vontade de comer algo diferente, logo penso no Armazém Califórnia! Realmente a melhor comida árabe aqui em Curitiba! Tem uma boa carta de cervejas.
Chegue cedo, pois principalmente sábado lota, não abrem a noite.

O atendimento poderia melhorar um pouco, ja tive experiências boas e ruins.
Se não for almoçar peça esfirras, quibes, pastas e pão sírio para levar, tudo de primeira!",100,50,153,4,True,True
"Considero uns dos melhor árabes de Curitiba. Gosto muito do ambiente, que do lado de fora parece mais um armazém do que um restaurante, como diz o próprio nome. O atendimento melhorou muito nos últimos anos, mas ainda acho que precisa melhorar. Sempre espero muito tempo para ser atendida. O tiozinho árabe, dono do restaurante é muito engraçado e sempre está por lá para cobrar certinho de todos os clientes. Todos os dias o Armazém serve pratos feitos, que custam em média R$ 25,00 e são muito bem servidos. Existe também as opções à la carte, como os pratos frios. As esfihas de entrada são ótimas e os doces árabes são deliciosos, deixe espaço para eles! O Armazém conta com uma variedade ótima de vinhos e cervejas artesanais.",80,55,494,5,True,True
"Nunca fui mal atendido no Charles e todas as vezes que fui sempre foram bem rápidos e atenciosos com os meus atendimentos, o que adoro comer lá é o hambúrguer de siri, então, relacionado as experiências que tive com relação ao estabelecimento, nada a reclamar, recomendo o local.",0,11,0,5,True,True
"Sem dúvida uma das melhores churrascarias dá região, o atendimento é muito bom, as opções de carnes são bem variadas, é um lugar que vale a pena levar a família!",2,8,0,5,True,True
"Simplesmente espetacular. Ambiente agradável, garçons bem treinados, comida japa de verdade. O Teishoko que comi estava uma delícia.",0,2,0,5,False,True
Conheci esse lugar quando fiz um pedido de bolo de chocolate e salgadinhos diversions para o meu aniversário e aniversário do meu Irmäo e irmä ( gêmeos)  somos os unicos veganos na familia e gostaria de fazer algo especial que tdos os convidados e nos pudêssemos curtir a mesma comidinha!  Devo dizer que eles superaram a espectativa!!!! tudo estava muito bom e todos os convidados aprovaram. Recommend 100%,0,4,0,5,False,True
"Semente é um dos primeiros lugares que comemos aqui em Curitiba. Gostamos muito, sempre nos atendem muito bem e acho o preço mais acessível dos restaurantes veganos daqui. 
São a prova que não é preciso cobrar caro por uma comida de qualidade vegana. 
Quando tem estrogonofe de palmito é o melhor dia",19,5,4,5,True,True
Vegano de excelente qualidade. Comidas muito gostosas para surpreender até mesmo quem come carne. Gosto muito do local e das pessoas que atendem.,3,2,1,5,True,True
"Tem a altura e o ambiente como pontos positivos. Mas os pratos não superam expectativas, nem a apresentação nem o sabor nem a quantidade. Eu esperava mais.",55,27,81,3,True,True
"Escolhi o Terrazza pra comemorar meu aniversário de relacionamento, após diversas recomendações de amigos. Amamos a experiência! A vista é linda, há uma carta de vinhos farta e com diversos preços, e a comida, muito deliciosa. Fomos de cardápio uruguaio, e a carne estava do jeito que pedimos. Os garçons são atenciosos e sugerem o melhor pra vc. O preço é salgadinho, mas vale a pena. Quero voltar de dia :)",31,18,9,4,True,True
Atendimento muito bom! E as comidas também! Um ótimo lugar para fugir das mesmas caras de ctba,0,1,0,4,False,True
"Ótima viber, muuuuuuuitos rótulos de cerveja, atendimento atencioso e competente. Em resumo: REVOMENDO",9,1,0,5,True,True
"Escola cervejeira, aprendi muito nesta mesa. Incrível ambiente, cervejas e pessoas. Recomendo.",14,1,0,5,True,True
Cervejaria pioneira em Curitiba. Melhor seleção de rótulos e melhor atendimento.,14,1,0,5,True,True
"o ambiente é lindo, decoração super criativa e de bom gosto. 
o cardápio oferece umas entradas elaboradas, mas os pratos principais são poucas opções. eu pedi o risotto de aspargos e parmesão, que achei apenas bom, nada demais pelo preço salgado e porção pequena.
o que chama atenção é a variedade de drinks, são muitos mesmo, super elaborados, com vários ingredientes, para todos os gostos. os preços começam em R$21, mas a maioria fica na faixa dos 25-27 pra cima. 
o atendimento foi bom, simpáticos, mas não muito atentos, podia ter sido melhor tbm. depois que terminamos de comer, demoraram um tempão para virem retirar os pratos, e a garrafa de cerveja vazia tbm não gerou a iniciativa de perguntarem se queríamos mais uma... coisas básicas.
talvez eu voltaria pelo ambiente e pelos drinks, mas eles tem alguns pontos a melhorar!!!",44,1,1,3,True,True
"Lugar super descolado, com ótimos drinks e comidinhas deliciosas !!! Amei ter comemorado meu aniversário neste lugar super alto astral e com ótimo atendimento, vale super a pena conferir! Da próxima vez quero sentar no balcão para apreciar de perto a preparação dos drinks!!",0,1,0,5,True,True
"Excelente ambiente, drinks e gastronomia incríveis. Chef atenciosa e criativa. Vale a pena para qualquer ocasião.",39,1,0,5,True,True
"Atendimento ruim e demorado. Local sem nada especial. A comida demora pra chegar. Pedimos mal passada, e veio bem. Pedi copo com gelo e não veio. Não volto mais.",30,6,0,2,True,True
"Adoro o Zapata! Principalmente o Zapata Batel. Além de uma deliciosa comida tem banda, tequileiros e dançarinos! Isso deixa a noite muito animada e envolve todos do bar!",1,3,7,5,True,True
"Não recomendo, fiz um pedido pelo telefone, tilápia caprese, no site do restaurante havia uma valor de 28,90, quando meu marido foi buscar para mim cobraram o valor de 42,90. Uma grande falta de respeito com o consumidor.
Nunca mais comprarei nada neste local.",0,1,0,1,False,True
"Lugar super moderno, com exposiçoes para quem gosta e comida vegetariana e vegana fresca que dá agua na boca dos mais carnivoros!
Eu sou totalmente apaixonada pela caponata e pelo Mojito de manjericao.Mas vale a pena conferir o cardápio que sempre tem novidades e sucos deliciosos!",0,12,1,4,False,True
Esse lugar é a prova de que é possível unir pratos saudáveis e deliciosos em um ambiente bacana e atendimento especial!!!!,0,2,0,5,True,True
Pra este eu dou Five stars com honra ao mérito.  Atendimento primoroso da equipe e quitutes de comer babando. Vale a pena.,1,5,0,5,True,True
"O bar é simples mas tudo nele é muito bom o que me faz voltar mais e mais vezes! 

As mesas ao ar livre são uma ótima opção num dia de sol! O atendimento é de primeira e a cerveja sempre gelada! A carta de cerveja não é muito extensa, mas o que tem ta sempre trincando! 

Em relação as comidas, peça o que quiser do cardápio que não vai se arrepender! Do pão com bolinho a porção de Alcatra tudo é muito bem preparado! Ta a procura de um bom boteco então esse é o lugar!",100,50,153,5,True,True
"DIca gourmet
O que esperar de uma comida de bar?
Bem afirmo a você como um bom gourmet que hoje o que experimentei foi além de minhas expectativas.
Durante minha excursão de degustação em um bar conhecido como Pick Nick tive a agradável surpresa em pedir um de seus famosos lanches o Pick Nick Alcatra, para quem não espera que nada te surpreenda então se deixe levar par onde lugares simples podem lhe apresentar sabores tão pitorescos que explodem em sua boca.
Este prato é servido para duas pessoas isto é dependendo de seu apetite, eu tive a petulância de devorar sozinho cada pedaço desta gostosura.
O prato consiste em pedaços de alcatra levemente temperados feitos delicadamente por seus chapeiros, como acompanhamento, pão francês fresco fatiado, salsinha, queijo provolone em um prato muito bem decorado
Acredito que devemos experimentar sabores diferentes vindo de diversas partes da cozinha nacional, sem preconceitos.",0,3,2,5,True,True
Primeiramente gostaria de agradecer a todos os clientes e amigos do cidadão do mundo!!! Obrigado por esses dois anos de luta e carinho!!!,16,6,3,5,True,True
"Atendimento = excelente!

Lanches = excelente!!

Pra quem quer comer um Burguer espetacular em Curitiba, no Cidadão não tem erro, e tem uma trilha sonora muito boa tb!!",8,5,0,5,True,True
"A primeira vez que fui no cidadão (logo que inaugurou) não saí muito satisfeita. Depois de alguns reviews e recomendação de alguns amigos, dei mais uma chance e olha, melhoraram demais! 
Uma das coisas que mais gosto é poder escolher o acompanhamento do lanche - batata rústica, onion rings ou polenta frita. Serio, qualquer um dos três vale a pena!",24,3,1,5,True,True
excelente hamburgueria em Curitiba! Os hambúrgueres do cwburguerfest estavam ótimos... muito suculentos e deliciosos!,0,1,0,5,True,True
Melhor da cidade! Ambiente estiloso e comida maravilhosa! Meu preferido é o James Brown!,0,2,0,5,True,True
"O garçom informa errado e se na hora da conta vc tenta argumentar com o caixa, vc é ameaçado e quase apanha. quem teme pela integridade física não deve pisar lá.",0,1,0,1,False,True
Tudo muito bom. Tem um buffet maravilhoso no jantar!! Muito aconchegante e excelente atendimento!!!,6,1,0,4,True,True
Ótimo lugar ótimo atendimento amoooo esse lugar todas as comemoração boa faço o possível para comemorar lá super recomendo,0,1,0,5,True,True
"O ponto forte é ser 24horas. Como padaria , confeitaria e lanchonete é ok, como restaurante e café colonial é muito bom",22,6,1,4,True,True
"gosto de quase tudo lá , a minha unica queixa e o refrigerante vir cheio de gelo e não aceitam cartão de crédito.. dai as vezes não rola por falta de grana. repensem nisso.",0,2,0,3,False,True
"tentei voltar la umas 5 vezes, mas sempre saio descontente por algum motivo eles sempre conseguem
agora nao vou mais. -eles nao aceitam VISA (em que mundo eles vivem?) -o meu pedido sempre vem errado -chamar a garçonete é um sacrificio -pelo menos metade das vezes eles tentam cobrar errado. -e pra fechar  chamam aquilo de cachorro quente?? por favor. essa vina é ridícula. so ganhou 2 entrelas pq a salada é boa, e os pratos tb. tem estacionamento.
mas eu evito ao maximo ir la.",0,5,0,2,False,True
"Adoro a Cantina do Délio! Fica no jardim ambiental, que por si só já é um lugar mais calmo na cidade. E lá é uma autêntica cantina italiana, em uma casa antiga e muito aconchegante. 
A comida é muito saborosa! Sabe aquela comida que parece que te abraça enquanto você come? 
Antigamente as porções eram mais bem servidas e então o custo beneficio era melhor, eu dividia o prato sempre, hoje em dia o preço não baixou, mas as porções diminuíram. 
Mesmo assim é uma ótima opção para um almoço demorado, batendo um papo e comendo uma boa massa italiana!

Ps: o nhoque recheado é imperdível!",29,21,0,4,True,True
"Uma delícia! O lugar é ótimo, a comida é bem feita e bem servida, o Délio tem uma boa equipe.",0,9,0,5,False,True
"O ambiente externo é super agradável e tomar um milk Shake ali, tem sabor de infância. A estrutura para crianças é muito boa. Mas com relação a comida, recomendo mais os pratos do que os sanduíches. O hambúrguer é gostoso, mas muito normal.",69,1,0,3,True,True
"Frequento a anos o estabelecimento. Acho muito bom, principalmente no frio com o buffet de sopas. Fizeram uma reforma agora melhorando o espaço kids que ficou show. Recomendo.",0,1,0,4,False,True
"Um dos lugares mais gostosos de Curitiba para se sentar, aproveitar a tarde, comer, bater-papo... Tem uma boa área externa porem acho que essa parte poderia ser expandida ja que é a melhor área do restaurante.
Costumo ir no domingo e não ha programa melhor.",0,3,0,5,True,True
"Lugar maneiríssimo! Boa cerveja, ambiente informal e agradável.",41,4,0,4,True,True
"Ahhhh se esta cervejaria fosse perto de casa!
Não que isto faça muito diferença, pois tenho ido direto até o Boquera na Swamp!

Sábado é garantia de diversão seja com família ou amigos, chope de qualidade a preço justo, churrasqueiras a disposição, mesas e etc, chegue cedo pegue seu lugar e claro, não esqueça a sua carne!

Os proprietários são muito gente boa e bater um papo com eles é sempre bom! Da gosto de ver gente bacana, fazendo um trabalho bacana. Temos que apoiar o que é feito aqui, e vamos combinar que sendo boa assim não é esforço algum!",100,50,153,5,True,True
"Cerveja boa por preço honesto e com atendimento de brother. Aos sábados dispõem de churrasqueiras para quem quiser. ""Drink local, drink fresh"" não poderia ser mais preciso pra descrever essa cervejaria.",39,22,47,5,True,True
Lugar diferente. Pra quem curte tomar uma bera e se reunir com amigos. A cerveja é otima e o lugar pra se encontrar e fazer um churras é perfeito. Vale a pena se prefere promover as empresas do seu bairro. Detalhe que o pessoal da Swamp é muito gente fina.,67,45,52,5,True,True
Melhor sanduíche do mundo!!!! Vou sentir saudades nos próximos 6 meses. O atendimento do Madero da Comendador é o mais top!,0,2,0,5,True,True
"Ótimo ambiente, atendimento excelente, comida excelente (com opção vegetariana) e preço justo.",2,4,4,5,True,True
"O Madero realmente quem vem a Curitiba tem que visitar o local, comida saborosa e de qualidade, o atendimento é o ambiente também é ótimo, recomendo!!",0,11,0,5,True,True
O lugar é muito aconchegante o hambúrguer é delicioso e a maionese não têm igual! Sem contar as opções fit!,20,2,3,5,True,True
"Fui esse final de semana com minha companheira, fomos extremamente mal servidas, pessoas grossas e mal educadas. A comida estava sem sabor, o porco que veio no nosso prato estava com gosto de passado, o vegetariano veio com um pedaço de carne. Banheiro mal cuidado e com urina pelo chão. Sem contar o fato de não oferecerem nota fiscal com CPF. Os atendentes ficavam nos encarando, me senti muito mau. Não recomendo. Resumindo comida superestimada e sem sabor.",0,1,0,1,True,True
"O Tuk Tuk é algo realmente muito diferente de todos os restaurantes que já fui até hoje. Você pede a comida no balcão, pode se servir a vontade de água (não é cobrado), tem apenas duas outras opções de bebidas (que são sucos, e tbm não são cobrados), e tem como refeição uma entrada deliciosa (que tbm não é cobrado). Em resumo, vc só paga os pratos principais servidos. E o legal é que há duas opções de refeição: vegetariana e não vegetariana.
Não há guardanapos na mesa, você precisa ir buscar em suportes de papel nas paredes. O ambiente é simples, mas muito bonito e as refeições deliciosas. O chai tbm é uma delícia.
Minha avaliação só não é mais alta pois o atendimento deixou um pouco a desejar.",41,2,1,3,True,True
"O Tuk tuk tem um ambiente agradável, chegue cedo pois na hora do almoço o movimento é grande!
Eles servem três pratos diferentes por dia e estes tem preço fixo de R$20,00 reais.
O atendimento é bom e nos foi explicado certinho como é o funcionamento da casa.
Experimentei o Pad Thai com molho de ostra e estava uma delicia, ao meu ver um yakissoba bem mais gostoso. 

Não ganhou mais estrelas pois eu senti falta de ter opção de beber refri ou suco, pois eles só servem lassi e água cortesia (o que é bem bacana).
E claro que copos de vidros e garfos de metal seriam bem vindos.",100,50,153,3,True,True
"Lugar incrível!
Comida deliciosa com ambiente simples e agradável. O preço é bem acessível e vai de encontro com a proposta do restaurante ( é possível descobrir lendo os cardápios). Os únicos pontos que talvez não agrade as pessoas é referente as opções reduzidas no cardápio e a falta de diversidade nas bebidas.
Recomendo o lugar para as pessoas que gostam de boa gastronomia sem o excesso dos preços gourmet",53,5,1,4,True,True
Gostei muito do ambiente da comida e do atendimento do garçom. Voltarei para provar os outros pratos.,20,4,21,5,True,True
"Acho um charme este café art-nouveau, que de certo modo te transporta para uma outra época. O atendimento é muito bom, creio que muito por se tratar de um café escola. Todo café vem com um docinho de brinde. Acho um ótimo lugar para se levar alguém que vem se fora, pois a localização é um ponto de destaque.",31,18,9,4,True,True
"Meu café favorito em Curitiba! 
O lugar é muito fofo e aconchegante, o atendimento é excelente, o pessoal sempre está de bom humor e é são muito atenciosos! Eu sempre me sinto muito confortável quando estou no rause, da vontade de ficar la pra sempre! 
O menu também é sensacional, perfeito para qualquer hora do dia! 
Se você for lá, experimente o pão com ovo e o café com doce de leite, é de comer/beber rezando",52,2,4,5,True,True
Melhor café da cidade. Espresso bem tirado e ambiente bacana. Agora abre aos domingos também.,0,2,0,5,True,True
"Fui uma vez e já saí de lá amando! Primeiro porque o ambiente é lindo e super aconchegante. Segundo porque o atendimento é excelente! Fui com um amigo que também nunca tinha ido e a moça que nos atendeu foi extremamente prestativa explicando cada detalhe do cardápio, que aliás é um toque especial ao ambiente porque ele fica exposto na parede de lousa e é muito bem feito! Percebi que o atendimento é assim com todo mundo e fica um clima muito gostoso lá dentro, fiquei muito a vontade.
No dia estava muito quente e tomamos o frappe de café com manjericão que foi bem refrescante. 
Sem dúvidas quero voltar pra experimentar outras coisas.",24,12,8,5,True,True
"Não sei o que mais me agrada nesse lugar, o café que é delicioso ou o fato de terem várias opções vegetarianas no cardápio e fazerem versões veganas dos pratos e continuarem ótimos.

O ambiente e o atendimento do local são ótimos, melhorando a experiência.",18,1,0,5,True,True
"Um lugar como poucos em Curitiba. Vale para um almoço em dia de semana, café a qualquer hora ou um vinho descompromissado com bate papo no fim do dia. O destaque vai para os cafés selecionados, com diferentes grãos e preparos - incluindo cold brew - que fazem do Rause um dos favoritos para os fãs do grão. O ambiente é descolado e aconchegante, com o menu escrito em toda a parede. Também vale experimentar o mate batido com limão, os salgados e o crepe de banana com Nutella.",47,12,55,5,True,True
Ambiente descontraído e aconchegante com boas opções de bebidas e comidas. Staff atenciosa e simpática. Sem dúvidas um dos melhores cafés da cidade!,17,1,0,5,True,True
"Muito bom!! Lugar legal, cafe otimo, capuccino cheio de premios e vinho maravilhoso!!!! Tudo de bom esse rause.",0,1,0,5,True,True
"O lugar possui uma boa variedade de cervejas no tap. Infelizmente a minha última experiência lá foi ruim devido ao atendimento. Os atendentes estavam meio mal humorados e como de costume quando eu peguei uma cerveja que escolhi na geladeira que fica na parte externa do balcão, o garçom me deu uma bronca sendo que não havia ao menos um aviso informando que apenas eles podem ter acesso a geladeira. Resumindo: chopp bom, música boa e atendimento péssimo.",62,4,0,3,True,True
"Pô, vários choops e sempre rola uma sonzera.",14,5,0,4,True,True
"O local é super aconchegante, sem com uma boa variedade de cervejas. Deve-se chegar cedo, pois é pequeno e há poucas mesas. Tem uma banda muito boa de country rock que toca as vezes, chamada Hillbilly Hawhide. De petiscos peça o bolinho de quatro queijos. Simplesmente dos deuses!",11,5,2,4,True,True
"Já fui algumas vezes no Mustang com colegas e sabe quando você sempre se arrepende mas continua?!
A última vez foi a a pior, fomos em um aniversário de uma colega que reservou uma mesa de tantos lugares e eles ""literalmente"" socaram cadeiras em espaço pequeno, extremamente desconfortável (algumas pessoa nem chegam a mesa! imaginem...)
Enfim, fizemos o pedido, depois de ""caçar"" um garçom, e nada, e nada de vir, e NADA.. se passaram 2 horas (isso mesmo!) e perguntávamos pelo pedido e falavam que a casa estava cheia, para não chatear a aniversariante não saímos do local (só por isso). 
Até que então após mais uma vez chamar o garçom descobrimos que o que?! não enviaram nossos pedidos para a cozinha! E com a mesma cara de pau, que nas outras vezes questionávamos pelo pedido, falaram que precisavam de volta que iram pedir a cozinha..
Enfim, pelo péssimo atendimento recusamos (já que cobrariam o mesmo valor e ainda teríamos que esperar sem se quer um pedido de desculpas ou aperitivos), aguentamos a fome, esperamos o parabéns e fomos no shopping hauer (2 quadras dali) com sanduíches com valor de 1/5 de lá, com atendentes simpáticos! show!
Lição do dia (acho que finalmente aprendemo): não vão mais nesse lugar, já passei diversas raivas e só vejo comentários negativos. Não contribuam a tal descaso!",0,3,0,1,True,True
"Fomos no happy hour, o serviço deixou muito a desejar. Trocaram o pedido, o que veio chegou gelado. O drink é praticamente gelo e o chá tem um gosto um tanto... peculiar. 
Não retornaremos tão cedo.",22,1,0,3,True,True
"Muito bom, comida maravilhosa! Eles fazem os melhores nachos que eu já provei! São deliciosos, e o ambiente também é muito agradável!",26,8,3,5,True,True
"Amo Negrita,
Tudo muito autêntico e com sabor de quero mais.
Empanadas deliciosas para fome pequena e pratos elaborados para satisfazer qualquer paladar.
Em especial o chopp mais empanada é o clássico de sempre.",3,2,0,5,True,True
"Comida com bom tempero. 
Serviço bem prestado e cordial. 
Durante o almoço excelente local para família e amigos.",0,9,3,4,True,True
